出发机场,到达机场,航班编号,飞机编号,计划飞行时间,计划起飞时刻,航班月份,计划到达时刻,前序延误,起飞间隔,到达特情,出发特情,出发天气,出发气温,到达天气,到达气温,航空公司,航班性质,飞机延误目标
226,315,11727,128058,3,7,10,10,0.45842848,4.520488547,0,0,50,0,42,0,57,0,0
226,357,11639,122522,1.8333334,6,9,8,0.45842848,4.520488547,0,0,16,0,62,0,57,0,0
389,147,12651,23614,1.25,2,7,3,0.45842848,4.520488547,0,0,117,0,95,0,60,0,0
1,230,11582,123186,0.6666667,6,9,6,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
146,385,21206,7764,2.1666667,12,5,14,0.45842848,4.520488547,0,0,96,0,97,0,99,1,1
212,139,16816,2721,1.9166666,4,5,6,0.45842848,4.520488547,0,0,96,0,119,0,73,1,1
368,407,19860,2066,2.3333333,11,5,13,0.45842848,4.520488547,0,0,16,0,87,0,99,1,1
414,139,8535,16050,2.1666667,16,6,18,0.45842848,4.520488547,0,0,97,0,32,0,37,0,0
188,63,9402,7006,1.5833334,15,5,16,0.45842848,4.520488547,0,0,0,0,82,0,37,1,1
145,163,6614,7883,2.6666667,4,5,7,0.45842848,4.520488547,0,0,85,0,62,0,37,1,1
368,323,14582,9024,3.1666667,13,6,16,0.45842848,4.520488547,1,0,97,0,76,0,66,1,1
226,315,11727,124919,3,7,10,10,0.45842848,4.520488547,0,0,62,0,16,0,57,0,0
414,63,11869,91740,1.5,8,3,9,0.45842848,4.520488547,0,0,64,0,90,0,57,1,0
160,405,751,5020,3.4166667,8,5,11,0.45842848,4.520488547,0,0,97,0,9,0,1,1,1
332,416,16080,8819,2.6666667,4,6,7,0.45842848,4.520488547,0,0,76,0,99,0,67,1,1
226,315,11581,127881,2.9166667,8,10,11,0.45842848,4.520488547,0,0,98,0,128,0,57,0,0
210,48,9009,13895,7.8333335,3,6,11,0.45842848,4.520488547,0,0,62,0,62,0,37,1,0
55,210,23860,979,1.8333334,3,5,4,0.45842848,4.520488547,0,0,24,0,42,0,116,1,1
70,263,25570,5377,2.0833333,22,5,0,0.45842848,4.520488547,0,0,17,0,50,0,140,1,0
242,222,22951,3788,1,12,5,13,0.45842848,4.520488547,0,0,22,0,64,0,99,1,1
299,416,26408,10455,2,7,6,9,0.45842848,4.520488547,0,0,16,0,16,0,164,1,1
62,363,11701,119872,2,6,9,8,0.45842848,4.520488547,0,0,44,0,95,0,57,0,0
190,63,11698,128709,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,49,0,57,0,0
393,222,21937,5515,3.4166667,6,5,10,0.45842848,4.520488547,0,0,44,0,43,0,99,1,1
120,348,17369,5053,4.8333335,11,5,15,0.45842848,4.520488547,0,0,117,0,64,0,83,1,1
145,118,11420,10663,1.4166666,14,6,15,0.45842848,4.520488547,0,0,64,0,95,0,56,1,1
146,92,11945,7870,3.5,3,5,7,0.45842848,4.520488547,0,0,82,0,62,0,57,1,1
414,232,7758,2012,1.4166666,7,5,9,0.45842848,4.520488547,0,0,87,0,95,0,37,1,1
437,344,9583,27555,1.25,18,8,19,0.45842848,4.520488547,0,0,52,0,11,0,37,0,0
226,416,11621,122811,1.8333334,11,9,13,0.45842848,4.520488547,0,0,20,0,42,0,57,0,0
226,366,11630,120403,5.0833335,11,9,16,0.45842848,4.520488547,0,0,16,0,82,0,57,0,0
383,343,24463,10931,1.5833334,11,6,12,0.45842848,4.520488547,0,0,72,0,98,0,128,1,1
190,63,11697,120211,0.75,2,9,3,0.45842848,4.520488547,0,0,0,0,64,0,57,0,0
226,24,11687,130642,0.5,5,10,6,0.45842848,4.520488547,0,0,42,0,49,0,57,0,0
68,201,26314,1798,1.3333334,13,5,14,0.45842848,4.520488547,0,0,16,0,0,0,164,1,1
217,197,22944,8632,0.9166667,14,6,15,0.45842848,4.520488547,0,0,62,0,0,0,99,1,1
115,416,16046,5250,2.5833333,6,5,8,0.45842848,4.520488547,0,0,95,0,87,0,67,1,1
1,230,11959,114152,0.6666667,9,8,9,0.45842848,4.520488547,1,0,16,0,16,0,57,1,0
423,183,18517,5209,1.0833334,3,5,4,0.45842848,4.520488547,0,0,87,0,87,0,91,1,1
226,222,11842,117465,1.25,14,9,15,0.45842848,4.520488547,0,0,82,0,42,0,57,0,0
1,230,11630,120628,0.6666667,9,9,9,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
1,230,11626,118603,0.6666667,3,9,4,0.45842848,4.520488547,0,0,102,0,87,0,57,0,0
1,230,11629,121327,0.6666667,9,9,9,0.45842848,4.520488547,0,0,102,0,82,0,57,0,0
424,363,18717,8095,1.1666666,3,5,4,0.45842848,4.520488547,0,0,9,0,95,0,91,1,1
423,118,16045,9161,2.5833333,2,6,5,0.45842848,4.520488547,0,0,42,0,42,0,67,1,1
373,344,21738,2975,1.5833334,8,5,9,0.45842848,4.520488547,0,1,44,0,2,0,99,1,1
217,74,531,5348,1.5833334,15,5,16,0.45842848,4.520488547,0,0,95,0,17,0,1,1,1
136,357,13411,9492,1.4166666,23,6,1,0.45842848,4.520488547,0,0,16,0,16,0,60,1,1
146,55,18504,1368,1.5,23,5,1,0.45842848,4.520488547,0,0,25,0,16,0,91,1,1
373,72,7138,32775,2.1666667,16,8,18,0.45842848,4.520488547,0,1,64,0,16,0,37,0,0
434,118,17104,3891,1.5,2,5,4,0.45842848,4.520488547,0,0,0,0,16,0,76,1,1
51,54,10101,85871,0.75,22,2,23,0.45842848,4.520488547,0,0,0,0,0,0,40,1,0
136,363,27222,63222,1.3333334,15,11,17,0.45842848,4.520488547,0,0,97,0,16,0,164,0,0
1,230,11581,117657,0.6666667,6,9,6,0.45842848,4.520488547,0,0,95,0,95,0,57,0,0
393,92,8082,11004,1.5,16,6,18,0.45842848,4.520488547,0,1,122,0,28,0,37,0,0
226,416,11583,130593,1.6666666,4,10,5,0.45842848,4.520488547,0,0,42,0,64,0,57,0,0
47,63,9319,1244,2.0833333,7,5,9,0.45842848,4.520488547,0,0,117,0,87,0,37,1,0
332,382,10776,2134,2.25,23,5,2,0.45842848,4.520488547,0,0,64,0,16,0,55,1,1
62,323,11700,128028,2.5,5,10,7,0.45842848,4.520488547,0,0,82,0,96,0,57,0,0
320,217,3394,5895,2.5,3,5,6,0.45842848,4.520488547,0,0,64,0,90,0,32,1,1
146,63,909,309,2.5833333,14,5,16,0.45842848,4.520488547,0,0,17,0,89,0,1,1,1
226,315,11581,124691,2.9166667,8,10,11,0.45842848,4.520488547,0,0,89,0,44,0,57,0,0
370,74,27192,121679,2.5833333,0,9,2,0.45842848,4.520488547,0,0,16,0,43,0,164,1,0
47,293,6328,1199,2.0833333,3,5,5,0.45842848,4.520488547,0,0,117,0,20,0,37,1,1
332,403,12676,85543,1.8333334,13,2,15,0.45842848,4.520488547,0,0,111,0,1,0,60,0,0
459,63,23965,4343,2,17,5,19,0.45842848,4.520488547,0,1,4,0,82,0,116,0,1
146,74,7890,118297,4.3333335,14,9,18,0.45842848,4.520488547,0,0,16,0,20,0,37,0,0
226,55,11695,128377,2.0833333,5,10,7,0.45842848,4.520488547,0,0,16,0,87,0,57,0,0
393,63,23952,9429,1.9166666,13,6,15,0.45842848,4.520488547,0,0,87,0,96,0,116,1,1
62,55,9365,7664,1.5833334,4,5,5,0.45842848,4.520488547,0,0,85,0,44,0,37,1,1
196,163,22101,5995,2.25,8,5,10,0.45842848,4.520488547,0,0,64,0,62,0,99,1,1
56,315,7501,6241,1.9166666,7,5,9,0.45842848,4.520488547,0,0,62,0,82,0,37,1,1
415,417,17869,3505,1,11,5,12,0.45842848,4.520488547,0,0,0,0,16,0,85,1,1
226,416,11621,124738,1.8333334,11,10,13,0.45842848,4.520488547,0,0,89,0,16,0,57,0,0
144,300,14129,70660,3,8,12,11,0.45842848,4.520488547,0,0,29,1,42,0,62,0,0
155,225,3020,990,1.4166666,3,5,5,0.45842848,4.520488547,0,0,62,0,16,0,32,1,1
62,343,12060,118723,2.5,9,9,12,0.45842848,4.520488547,0,0,22,0,82,0,57,0,0
27,230,11686,118116,0.5,2,9,2,0.45842848,4.520488547,0,0,42,0,102,0,57,0,0
302,360,13079,4245,1.1666666,8,5,10,0.45842848,4.520488547,0,1,3,0,25,0,60,0,1
425,437,19910,5494,1.25,5,5,6,0.45842848,4.520488547,0,0,16,0,50,0,99,1,1
377,230,11727,127348,0.5833333,4,10,5,0.45842848,4.520488547,0,0,85,0,82,0,57,0,0
68,230,20359,8135,1.6666666,6,5,8,0.45842848,4.520488547,0,0,16,0,95,0,99,1,1
226,24,11719,129888,0.5833333,5,10,6,0.45842848,4.520488547,0,0,42,0,99,0,57,0,0
390,323,10777,1440,2.0833333,3,5,5,0.45842848,4.520488547,0,0,16,0,69,0,55,1,1
226,118,11585,129707,2.1666667,8,10,10,0.45842848,4.520488547,0,0,42,0,25,0,57,0,0
136,48,8789,8984,1.1666666,12,6,13,0.45842848,4.520488547,0,0,119,0,97,0,37,1,1
383,163,17051,1534,2,9,5,11,0.45842848,4.520488547,0,0,28,0,95,0,73,1,1
27,230,11694,118115,0.5,2,9,2,0.45842848,4.520488547,0,0,42,0,102,0,57,0,0
27,230,11842,125370,0.5,12,10,13,0.45842848,4.520488547,0,0,90,0,24,0,57,0,0
198,74,14631,3863,1.8333334,0,5,2,0.45842848,4.520488547,0,0,77,0,97,0,66,1,1
358,448,23527,9368,1.1666666,11,6,12,0.45842848,4.520488547,0,0,64,0,25,0,101,1,1
0,388,8928,85149,1,16,2,17,0.45842848,4.520488547,0,0,64,1,62,1,37,0,0
228,297,16936,6752,1.75,3,5,4,0.45842848,4.520488547,0,0,99,0,87,0,73,1,1
226,315,11727,129691,3,7,10,10,0.45842848,4.520488547,0,0,42,0,62,0,57,0,0
90,55,13023,4658,1.9166666,1,5,3,0.45842848,4.520488547,0,0,122,0,62,0,60,1,1
47,293,2433,121653,2.25,22,9,0,0.45842848,4.520488547,0,0,22,0,16,0,20,1,0
62,405,9314,5297,2.3333333,9,5,12,0.45842848,4.520488547,0,0,16,0,16,0,37,1,1
320,370,20555,5816,1.5,0,5,1,0.45842848,4.520488547,0,0,64,0,62,0,99,1,1
459,297,8253,1552,2.0833333,11,5,13,0.45842848,4.520488547,0,1,95,0,16,0,37,1,1
56,380,734,10391,2,4,6,6,0.45842848,4.520488547,0,0,120,0,117,0,1,1,1
1,230,11584,128528,0.6666667,3,10,4,0.45842848,4.520488547,0,0,16,0,25,0,57,0,0
62,118,11368,82482,1.8833333,16,1,18,0.45842848,4.520488547,0,0,42,0,43,0,56,0,0
365,63,23743,8384,3.9166667,4,6,8,0.45842848,4.520488547,0,0,95,0,95,0,110,1,1
217,416,19802,7403,2.0833333,3,5,5,0.45842848,4.520488547,0,0,62,0,99,0,99,1,1
373,363,26568,8474,4.25,8,6,12,0.45842848,4.520488547,0,0,29,0,95,0,164,1,1
188,222,19732,119755,1.1666666,23,9,1,0.45842848,4.520488547,0,0,0,0,0,0,99,1,0
62,139,15084,3912,2.75,4,5,6,0.45842848,4.520488547,0,0,95,0,16,0,67,1,1
226,1,11723,121560,0.75,7,9,8,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
56,149,8494,106682,2.75,13,6,16,0.45842848,4.520488547,0,0,16,0,49,0,37,0,0
289,74,17507,187,3,10,5,13,0.45842848,4.520488547,0,0,42,0,16,0,83,1,1
226,366,11630,115432,5.0833335,11,8,16,0.45842848,4.520488547,0,0,82,0,62,0,57,0,0
390,323,10777,3140,2.0833333,3,5,5,0.45842848,4.520488547,0,0,22,0,62,0,55,1,1
299,163,15928,5947,2.5,6,5,8,0.45842848,4.520488547,0,0,85,0,62,0,67,1,1
147,315,21843,4623,1.5833334,23,5,1,0.45842848,4.520488547,0,0,24,0,62,0,99,1,0
1,230,11626,116696,0.6666667,3,9,4,0.45842848,4.520488547,0,0,82,0,64,0,57,0,0
1,230,11630,121578,0.6666667,9,9,9,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
1,230,11577,116474,0.6666667,6,9,6,0.45842848,4.520488547,0,0,24,0,16,0,57,0,0
226,407,11935,123503,1.5833334,15,9,16,0.45842848,4.520488547,0,0,82,0,30,0,57,0,0
1,230,11582,129899,0.6666667,6,10,6,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
62,242,11690,121013,1.8333334,4,9,6,0.45842848,4.520488547,0,0,42,0,25,0,57,0,0
144,370,12027,8051,1.5833334,0,5,1,0.45842848,4.520488547,0,0,16,0,44,0,57,1,1
242,416,1251,943,2.0833333,0,5,2,0.45842848,4.520488547,0,0,62,0,82,0,6,1,1
27,230,12167,114971,0.6666667,7,8,8,0.45842848,4.520488547,0,0,64,0,22,0,57,0,0
136,63,7421,3195,2.0833333,7,5,9,0.45842848,4.520488547,0,0,119,0,16,0,37,1,1
146,363,18730,8710,2.3333333,0,6,2,0.45842848,4.520488547,0,0,4,0,16,0,91,1,1
332,363,21377,8476,2.6666667,8,6,10,0.45842848,4.520488547,0,0,70,0,95,0,99,1,1
424,363,18717,7871,1.1666666,3,5,4,0.45842848,4.520488547,0,0,95,0,103,0,91,1,1
145,217,17111,5517,1.3333334,7,5,8,0.45842848,4.520488547,0,0,62,0,16,0,76,1,1
259,230,12036,124817,0.6666667,2,10,2,0.45842848,4.520488547,0,0,64,0,62,0,57,0,0
424,55,7652,10605,2.0833333,11,6,14,0.45842848,4.520488547,0,0,95,0,16,0,37,1,1
202,149,395,2299,2.3333333,14,5,17,0.45842848,4.520488547,1,0,22,0,2,0,1,1,1
62,315,11621,130996,2.5,4,11,6,0.45842848,4.520488547,0,0,82,0,22,0,57,0,0
1,230,11621,122075,0.6666667,9,9,9,0.45842848,4.520488547,0,0,24,0,16,0,57,0,0
228,118,1337,2251,1.75,10,5,11,0.45842848,4.520488547,0,0,32,0,95,0,6,1,1
351,315,14738,6885,2.3333333,8,5,11,0.45842848,4.520488547,0,0,24,0,62,0,66,1,1
116,311,18000,84328,1.75,13,2,14,0.45842848,4.520488547,0,0,0,0,0,0,88,1,0
47,417,6760,2924,1.1666666,4,5,5,0.45842848,4.520488547,0,0,33,0,95,0,37,1,1
226,323,12226,114984,2.5833333,9,8,11,0.45842848,4.520488547,0,0,22,0,62,0,57,1,0
136,72,16531,3606,2.0833333,1,5,3,0.45842848,4.520488547,0,0,16,0,4,0,73,1,1
1,230,11621,125535,0.6666667,9,10,9,0.45842848,4.520488547,0,0,95,0,102,0,57,0,0
47,374,26669,4401,2.6666667,0,5,3,0.45842848,4.520488547,0,0,31,0,16,0,164,1,1
210,388,9280,7683,1.8333334,5,5,7,0.45842848,4.520488547,0,0,64,0,62,0,37,1,1
146,210,396,805,3,11,5,14,0.45842848,4.520488547,0,0,8,0,96,0,1,1,1
417,315,26775,6740,1.9166666,2,5,4,0.45842848,4.520488547,0,0,25,0,62,0,164,1,1
377,230,11723,120562,0.5833333,4,9,5,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
70,139,25,6617,2.4166667,11,5,14,0.45842848,4.520488547,1,0,25,0,119,0,1,1,1
226,148,11622,128590,2.0833333,7,10,9,0.45842848,4.520488547,0,0,25,0,42,0,57,0,0
226,24,11637,123916,0.5,11,10,12,0.45842848,4.520488547,0,0,16,0,97,0,57,0,0
222,388,13248,89983,0.6666667,18,3,19,0.45842848,4.520488547,0,0,79,0,62,0,60,0,0
62,323,11700,117932,2.5,5,9,7,0.45842848,4.520488547,0,0,82,0,49,0,57,0,0
299,366,24281,1756,1.3333334,10,5,11,0.45842848,4.520488547,0,0,85,0,25,0,122,1,1
190,63,11701,126758,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,42,0,57,0,0
1,230,11623,123129,0.6666667,3,9,4,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
424,74,818,8338,2.75,2,6,5,0.45842848,4.520488547,0,0,102,0,16,0,1,1,1
100,74,7684,3167,5.6666665,4,5,10,0.45842848,4.520488547,0,0,5,0,16,0,37,1,1
145,165,17078,6845,2.0833333,7,5,9,0.45842848,4.520488547,0,0,87,0,64,0,76,1,1
295,344,2433,120513,2.3333333,1,9,3,0.45842848,4.520488547,0,0,96,0,62,0,20,1,0
62,214,487,7786,1.1666666,22,5,0,0.45842848,4.520488547,0,0,85,0,0,0,1,1,1
217,251,17859,35,0.9166667,0,5,1,0.45842848,4.520488547,0,0,62,0,62,0,85,1,1
424,323,14408,3119,1.6666666,2,5,3,0.45842848,4.520488547,0,0,16,0,62,0,66,1,1
90,323,1938,5472,1.6666666,4,5,5,0.45842848,4.520488547,0,0,62,0,62,0,7,1,1
377,230,11723,119324,0.5833333,4,9,5,0.45842848,4.520488547,0,0,64,0,102,0,57,0,0
423,315,9154,6336,1.6666666,13,5,14,0.45842848,4.520488547,0,0,64,0,82,0,37,1,1
68,293,8125,2421,1.6666666,3,5,5,0.45842848,4.520488547,0,0,16,0,85,0,37,1,1
68,360,15754,3355,2.1666667,1,5,3,0.45842848,4.520488547,0,0,117,0,16,0,67,1,1
226,242,11640,122738,1.9166666,6,9,8,0.45842848,4.520488547,0,0,20,0,44,0,57,0,0
47,388,2373,117810,5.25,22,9,4,0.45842848,4.520488547,0,0,118,0,100,0,20,1,0
454,72,2718,13111,1.6666666,12,6,13,0.45842848,4.520488547,0,0,119,0,50,0,28,1,0
1,230,12025,114504,0.6666667,3,8,4,0.45842848,4.520488547,0,0,95,0,16,0,57,1,0
433,388,2377,123894,1.1666666,9,10,11,0.45842848,4.520488547,0,0,20,0,16,0,20,1,0
242,416,1251,6698,2.0833333,0,5,2,0.45842848,4.520488547,0,0,22,0,16,0,6,1,1
62,297,11699,123829,2.1666667,5,10,7,0.45842848,4.520488547,0,0,16,0,95,0,57,0,0
1,230,11936,122821,0.6666667,11,9,12,0.45842848,4.520488547,0,0,16,0,20,0,57,0,0
62,48,11696,124892,2.0833333,5,10,7,0.45842848,4.520488547,0,0,62,0,22,0,57,0,0
454,360,12941,7395,1,3,5,4,0.45842848,4.520488547,0,0,16,0,16,0,60,1,1
47,315,16018,6872,3.25,8,5,11,0.45842848,4.520488547,0,0,117,0,62,0,67,1,1
136,72,15269,10914,1.9166666,9,6,11,0.45842848,4.520488547,0,0,119,0,118,0,67,1,1
240,344,8203,2271,2.5,11,5,14,0.45842848,4.520488547,0,0,64,0,16,0,37,1,1
226,343,11583,123417,2.4166667,7,9,9,0.45842848,4.520488547,1,0,82,0,37,0,57,0,0
422,113,12747,9995,0.6666667,3,6,4,0.45842848,4.520488547,0,0,16,0,0,0,60,1,1
299,360,16285,8093,2.9166667,3,5,6,0.45842848,4.520488547,0,0,16,0,16,0,73,1,1
115,416,8361,137,4.5,6,5,11,0.45842848,4.520488547,0,0,97,0,3,0,37,1,1
144,63,11997,4007,3.0833333,12,5,15,0.45842848,4.520488547,0,0,62,0,95,0,57,1,1
138,77,25909,85081,1.75,7,2,9,0.45842848,4.520488547,0,0,0,0,0,0,150,1,0
217,139,15076,9582,1.8333334,2,6,4,0.45842848,4.520488547,0,0,25,0,119,0,67,1,1
121,203,2724,1918,1,3,5,4,0.45842848,4.520488547,0,0,0,0,20,0,28,1,1
62,323,11700,127834,2.5,5,10,7,0.45842848,4.520488547,0,0,24,0,42,0,57,0,0
242,197,1431,6952,1.1666666,11,5,13,0.45842848,4.520488547,0,0,22,0,0,0,6,1,1
62,48,11696,128386,2.0833333,5,10,7,0.45842848,4.520488547,0,0,87,0,16,0,57,0,0
226,343,12091,115385,2.4166667,7,8,9,0.45842848,4.520488547,0,0,82,0,16,0,57,1,0
370,315,3207,6527,3.25,7,5,10,0.45842848,4.520488547,0,1,25,0,62,0,32,1,1
136,357,13411,2323,1.4166666,23,5,1,0.45842848,4.520488547,0,0,16,0,96,0,60,1,1
190,63,11697,118832,0.75,2,9,3,0.45842848,4.520488547,0,0,0,0,62,0,57,0,0
47,410,7091,3345,2.4166667,0,5,2,0.45842848,4.520488547,0,0,24,0,16,0,37,1,1
27,230,11686,125419,0.5,2,10,2,0.45842848,4.520488547,0,0,99,0,102,0,57,0,0
226,242,11588,122774,3,9,9,12,0.45842848,4.520488547,0,0,20,0,44,0,57,0,0
320,163,3558,7532,1.9166666,11,5,13,0.45842848,4.520488547,0,0,117,0,28,0,32,1,1
365,139,12871,5719,1.4166666,9,5,10,0.45842848,4.520488547,0,0,96,0,119,0,60,1,1
1,230,11583,118138,0.6666667,3,9,4,0.45842848,4.520488547,0,0,90,0,102,0,57,0,0
160,323,1945,499,2.8333333,2,5,5,0.45842848,4.520488547,0,0,16,0,33,0,7,1,1
136,363,7177,1341,1.1666666,15,5,16,0.45842848,4.520488547,0,1,119,0,25,0,37,1,1
1,230,11587,126825,0.6666667,6,10,6,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
1,230,11584,117586,0.6666667,3,9,4,0.45842848,4.520488547,0,0,95,0,95,0,57,0,0
365,230,12640,8356,3.3333333,3,6,7,0.45842848,4.520488547,0,0,95,0,98,0,60,1,1
1,230,11697,130653,0.6666667,6,10,6,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
226,363,11728,131087,1.75,6,11,8,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
352,20,8034,1874,2,1,5,3,0.45842848,4.520488547,0,0,97,0,22,0,37,1,1
397,428,9226,68029,1.1666666,16,12,18,0.45842848,4.520488547,0,0,129,1,62,1,37,0,0
24,315,5172,4111,1.0833334,1,5,2,0.45842848,4.520488547,0,0,64,0,62,0,32,1,1
1,230,11629,127041,0.6666667,9,10,9,0.45842848,4.520488547,0,1,87,0,90,0,57,0,0
377,230,11727,121496,0.5833333,4,9,5,0.45842848,4.520488547,0,0,16,0,82,0,57,0,0
160,297,20315,9752,2.5833333,9,6,11,0.45842848,4.520488547,0,0,64,0,24,0,99,1,1
176,416,26229,1612,1.25,23,5,0,0.45842848,4.520488547,0,0,16,0,62,0,164,1,1
397,407,20059,1032,5.3333335,7,5,12,0.45842848,4.520488547,0,0,64,0,20,0,99,1,1
62,315,8224,7398,2.8333333,3,5,6,0.45842848,4.520488547,0,0,95,0,117,0,37,1,1
1,230,11728,132658,0.75,3,11,4,0.45842848,4.520488547,0,0,16,0,87,0,57,0,0
145,139,14979,971,2.5833333,2,5,4,0.45842848,4.520488547,0,0,16,0,16,0,67,1,1
62,222,11627,130190,1.5,5,10,6,0.45842848,4.520488547,1,0,87,0,2,0,57,0,0
389,415,12747,2375,1.4166666,1,5,2,0.45842848,4.520488547,0,0,82,0,85,0,60,1,1
136,363,10345,5373,1.1666666,22,5,23,0.45842848,4.520488547,0,0,119,0,98,0,44,1,1
1,230,11581,128219,0.6666667,6,10,6,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
217,48,22383,17155,2.25,4,6,7,0.45842848,4.520488547,0,0,16,0,62,0,99,1,0
1,230,11587,127386,0.6666667,6,10,6,0.45842848,4.520488547,1,1,49,0,82,0,57,0,0
226,242,11588,126428,3,9,10,12,0.45842848,4.520488547,0,1,82,0,16,0,57,0,0
370,55,7216,118078,2.6666667,17,9,19,0.45842848,4.520488547,0,0,99,0,62,0,37,0,0
226,417,11936,128297,2.1666667,13,10,16,0.45842848,4.520488547,0,0,16,0,5,0,57,0,0
370,300,5838,85150,1.1666666,16,2,17,0.45842848,4.520488547,0,0,16,0,22,0,37,0,0
27,230,11842,117755,0.5,12,9,13,0.45842848,4.520488547,0,0,5,0,95,0,57,0,0
210,388,8855,8764,1.5833334,2,6,3,0.45842848,4.520488547,0,0,68,0,64,0,37,1,1
397,215,16316,4716,1.9166666,4,5,6,0.45842848,4.520488547,0,0,3,0,62,0,73,1,1
266,363,8914,5451,5.3333335,2,5,8,0.45842848,4.520488547,0,0,64,0,97,0,37,0,0
70,385,8082,107400,1.9166666,14,6,15,0.45842848,4.520488547,0,0,44,0,97,0,37,0,0
332,60,14450,3068,2.1666667,0,5,2,0.45842848,4.520488547,0,0,62,0,62,0,66,1,1
1,230,11582,120822,0.6666667,6,9,6,0.45842848,4.520488547,0,0,24,0,16,0,57,0,0
400,123,17593,5212,3,4,5,7,0.45842848,4.520488547,0,0,87,0,30,0,83,1,1
136,300,14120,7980,1,12,5,13,0.45842848,4.520488547,1,0,119,0,96,0,62,1,1
226,385,11666,121988,2.3333333,4,9,6,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
420,416,17114,6800,1.5833334,5,5,6,0.45842848,4.520488547,0,0,42,0,16,0,76,1,1
289,388,17307,678,3.9166667,7,5,11,0.45842848,4.520488547,0,0,64,0,62,0,83,1,1
1,230,11640,128180,0.6666667,3,10,4,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
302,63,6261,10615,1.5,12,6,13,0.45842848,4.520488547,0,0,95,0,43,0,37,1,1
47,118,6308,356,1.5833334,23,5,1,0.45842848,4.520488547,0,0,28,0,125,0,37,1,1
1,230,11719,130152,0.75,3,10,4,0.45842848,4.520488547,0,0,82,0,20,0,57,0,0
101,72,17399,8070,2.25,1,5,3,0.45842848,4.520488547,0,0,16,0,16,0,83,1,1
351,222,22112,7911,3.4166667,6,5,9,0.45842848,4.520488547,0,0,85,0,16,0,99,1,1
130,276,24230,85195,1.8333334,23,2,1,0.45842848,4.520488547,0,0,0,0,0,0,117,2,0
62,256,11698,128207,2.75,5,10,8,0.45842848,4.520488547,0,0,16,0,62,0,57,0,0
397,225,8572,19364,0.6666667,16,7,17,0.45842848,4.520488547,0,0,62,0,62,0,37,0,0
299,48,6668,29472,2,16,8,18,0.45842848,4.520488547,0,0,16,0,22,0,37,0,0
1,230,11582,128221,0.6666667,6,10,6,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
1,230,11627,117697,0.6666667,9,9,9,0.45842848,4.520488547,0,0,95,0,95,0,57,0,0
47,445,5994,3047,0.9166667,16,5,17,0.45842848,4.520488547,0,1,33,0,95,0,37,0,1
332,222,20207,8297,3.25,1,6,4,0.45842848,4.520488547,0,0,70,0,62,0,99,1,1
1,230,11699,131162,0.6666667,8,11,9,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
379,147,12015,10572,1.75,10,6,12,0.45842848,4.520488547,0,0,42,0,22,0,57,1,1
226,407,11935,129340,1.5833334,15,10,16,0.45842848,4.520488547,0,0,85,0,43,0,57,0,0
412,360,751,9006,2.8333333,12,6,15,0.45842848,4.520488547,0,0,95,0,97,0,1,1,1
188,222,10185,1344,1.0833334,15,5,16,0.45842848,4.520488547,0,0,0,0,62,0,42,1,1
1,230,11750,130659,0.6666667,6,10,6,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
222,388,8576,3112,0.8333333,1,5,2,0.45842848,4.520488547,0,0,79,0,44,0,37,1,1
90,323,8279,1029,1.75,7,5,8,0.45842848,4.520488547,0,0,62,0,16,0,37,1,1
160,417,559,3171,5.1666665,5,5,10,0.45842848,4.520488547,0,0,9,0,16,0,1,1,1
62,214,487,9471,1.1666666,22,6,0,0.45842848,4.520488547,0,0,96,0,0,0,1,1,1
217,254,22171,3692,1,5,5,6,0.45842848,4.520488547,0,0,64,0,0,0,99,1,0
226,74,11692,131581,1.25,14,11,15,0.45842848,4.520488547,0,0,82,0,85,0,57,0,0
11,138,17282,88140,1.0833334,19,3,20,0.45842848,4.520488547,0,0,0,0,0,0,82,1,0
423,63,19746,1860,1.5833334,0,5,1,0.45842848,4.520488547,0,0,95,0,28,0,99,1,1
55,222,6289,370,2.5,23,5,2,0.45842848,4.520488547,0,0,43,0,62,0,37,1,1
226,297,11627,124973,2.4166667,11,10,13,0.45842848,4.520488547,0,0,62,0,16,0,57,0,0
289,259,17723,6373,1.25,23,5,0,0.45842848,4.520488547,0,0,82,0,62,0,83,1,1
136,293,625,8153,2.6666667,8,5,11,0.45842848,4.520488547,0,0,119,0,16,0,1,1,1
